tag,name,rank,thLevel,warID,order_,attackerTag,defenderTag,stars,new_stars,destructionPercentage,war_player.defenderTag,defenderName,defenderRank,defenderTH,attacker_is_home_clan,home_clan_tag,home_clan_name,home_clan_level,enemy_clan_tag,enemy_clan_name,enemy_clan_level,war_start_time,war_size,type
#Q9GL90U28,Alex The Wise,20,6,11131658,1,#Q9GL90U28,#Q0LGR2RRG,1,1,68,#Q0LGR2RRG,Fariba R,20,7,1,#C2QPR82Q,Golden Clan,18,#JG2GLGYP,Who Are We,9,2021-08-26 20:09:07,20,normal
#2GCV29CGG,Sandip!,15,9,11131658,2,#2GCV29CGG,#Q8Q9G8J9R,2,2,95,#Q8Q9G8J9R,koko,17,9,1,#C2QPR82Q,Golden Clan,18,#JG2GLGYP,Who Are We,9,2021-08-26 20:09:07,20,normal
#2GQ22RCCG,Hero,12,10,11131658,3,#2GQ22RCCG,#82VGCYV0P,3,3,100,#82VGCYV0P,amir,8,10,1,#C2QPR82Q,Golden Clan,18,#JG2GLGYP,Who Are We,9,2021-08-26 20:09:07,20,normal
#Y8QUY2LLQ,marbear,17,9,11131658,4,#Y8QUY2LLQ,#2YRQRU8UG,3,3,100,#2YRQRU8UG,YASIN.... VY,16,9,1,#C2QPR82Q,Golden Clan,18,#JG2GLGYP,Who Are We,9,2021-08-26 20:09:07,20,normal
#Y8QUY2LLQ,marbear,17,9,11131658,5,#Y8QUY2LLQ,#P9UU20VPP,3,3,100,#P9UU20VPP,Amin Khan,18,9,1,#C2QPR82Q,Golden Clan,18,#JG2GLGYP,Who Are We,9,2021-08-26 20:09:07,20,normal
#LPPQJQYJU,qwertyuiop6,9,10,11131658,6,#LPPQJQYJU,#L0LPRPC9Q,3,3,100,#L0LPRPC9Q,God of war,9,10,1,#C2QPR82Q,Golden Clan,18,#JG2GLGYP,Who Are We,9,2021-08-26 20:09:07,20,normal
#22Q8Y2CU9,Willy,7,10,11131658,7,#22Q8Y2CU9,#P92Y89J9L,2,2,99,#P92Y89J9L,Bahar.Y,10,10,1,#C2QPR82Q,Golden Clan,18,#JG2GLGYP,Who Are We,9,2021-08-26 20:09:07,20,normal
#2GQ22RCCG,Hero,12,10,11131658,8,#2GQ22RCCG,#LCR0JRP8P,3,3,100,#LCR0JRP8P,میلاد کورد,11,10,1,#C2QPR82Q,Golden Clan,18,#JG2GLGYP,Who Are We,9,2021-08-26 20:09:07,20,normal
#L2RCPVJV,Robin,6,11,11131658,9,#L2RCPVJV,#L208CJ08R,3,3,100,#L208CJ08R,amir,6,11,1,#C2QPR82Q,Golden Clan,18,#JG2GLGYP,Who Are We,9,2021-08-26 20:09:07,20,normal
#Q0LGR2RRG,Fariba R,20,7,11131658,10,#Q0LGR2RRG,#Q9GL90U28,3,3,100,#Q9GL90U28,Alex The Wise,20,6,0,#C2QPR82Q,Golden Clan,18,#JG2GLGYP,Who Are We,9,2021-08-26 20:09:07,20,normal
#2GCV29CGG,Sandip!,15,9,11131658,11,#2GCV29CGG,#LUQCURJ2P,3,3,100,#LUQCURJ2P,Mahsa,19,9,1,#C2QPR82Q,Golden Clan,18,#JG2GLGYP,Who Are We,9,2021-08-26 20:09:07,20,normal
#LPPQJQYJU,qwertyuiop6,9,10,11131658,12,#LPPQJQYJU,#YRJVUVQ8,2,2,81,#YRJVUVQ8,Mohammd...vy,7,10,1,#C2QPR82Q,Golden Clan,18,#JG2GLGYP,Who Are We,9,2021-08-26 20:09:07,20,normal
#92GJ2JUCG,Pride,14,10,11131658,13,#92GJ2JUCG,#L8YQCLJP9,3,3,100,#L8YQCLJP9,angle of death,12,10,1,#C2QPR82Q,Golden Clan,18,#JG2GLGYP,Who Are We,9,2021-08-26 20:09:07,20,normal
#LPU228892,Baby Dragon,13,10,11131658,14,#LPU228892,#2Y9P0UCGG,3,3,100,#2Y9P0UCGG,sina,14,10,1,#C2QPR82Q,Golden Clan,18,#JG2GLGYP,Who Are We,9,2021-08-26 20:09:07,20,normal
#LPU228892,Baby Dragon,13,10,11131658,15,#LPU228892,#QPCRGY0QC,3,3,100,#QPCRGY0QC,گرگ بمی,15,10,1,#C2QPR82Q,Golden Clan,18,#JG2GLGYP,Who Are We,9,2021-08-26 20:09:07,20,normal
#92GJ2JUCG,Pride,14,10,11131658,16,#92GJ2JUCG,#LRJV9VU9Q,3,3,100,#LRJV9VU9Q,？？？,13,10,1,#C2QPR82Q,Golden Clan,18,#JG2GLGYP,Who Are We,9,2021-08-26 20:09:07,20,normal
#22PUCYQCL,Dark Emperor,16,9,11131658,17,#22PUCYQCL,#Q8Q9G8J9R,3,1,100,#Q8Q9G8J9R,koko,17,9,1,#C2QPR82Q,Golden Clan,18,#JG2GLGYP,Who Are We,9,2021-08-26 20:09:07,20,normal
#Q0PYP8U0V,Beyond,18,9,11131658,18,#Q0PYP8U0V,#Q0LGR2RRG,3,2,100,#Q0LGR2RRG,Fariba R,20,7,1,#C2QPR82Q,Golden Clan,18,#JG2GLGYP,Who Are We,9,2021-08-26 20:09:07,20,normal
#22Q8Y2CU9,Willy,7,10,11131658,19,#22Q8Y2CU9,#YRJVUVQ8,2,0,94,#YRJVUVQ8,Mohammd...vy,7,10,1,#C2QPR82Q,Golden Clan,18,#JG2GLGYP,Who Are We,9,2021-08-26 20:09:07,20,normal
#22PUCYQCL,Dark Emperor,16,9,11131658,20,#22PUCYQCL,#P92Y89J9L,2,0,57,#P92Y89J9L,Bahar.Y,10,10,1,#C2QPR82Q,Golden Clan,18,#JG2GLGYP,Who Are We,9,2021-08-26 20:09:07,20,normal
#QGCLV2J0,marleigh,2,11,11131658,21,#QGCLV2J0,#8JRLG92YU,3,3,100,#8JRLG92YU,mr sadatiy,2,12,1,#C2QPR82Q,Golden Clan,18,#JG2GLGYP,Who Are We,9,2021-08-26 20:09:07,20,normal
#QGCLV2J0,marleigh,2,11,11131658,22,#QGCLV2J0,#8L0YRYJ0J,3,3,100,#8L0YRYJ0J,Shayan.nm,5,11,1,#C2QPR82Q,Golden Clan,18,#JG2GLGYP,Who Are We,9,2021-08-26 20:09:07,20,normal
#82C9UC0U9,Hypathios,1,12,11131658,23,#82C9UC0U9,#8RVLYQPCP,3,3,100,#8RVLYQPCP,AMIN GH,3,11,1,#C2QPR82Q,Golden Clan,18,#JG2GLGYP,Who Are We,9,2021-08-26 20:09:07,20,normal
#82C9UC0U9,Hypathios,1,12,11131658,24,#82C9UC0U9,#2V9RG9LUU,2,2,97,#2V9RG9LUU,Yeganeh,1,13,1,#C2QPR82Q,Golden Clan,18,#JG2GLGYP,Who Are We,9,2021-08-26 20:09:07,20,normal
#Q0PYP8U0V,Beyond,18,9,11131658,25,#Q0PYP8U0V,#P92Y89J9L,1,0,85,#P92Y89J9L,Bahar.Y,10,10,1,#C2QPR82Q,Golden Clan,18,#JG2GLGYP,Who Are We,9,2021-08-26 20:09:07,20,normal
#GGP0J2VQ,Sir Stomp A Lot,11,10,11131658,26,#GGP0J2VQ,#P92Y89J9L,3,1,100,#P92Y89J9L,Bahar.Y,10,10,1,#C2QPR82Q,Golden Clan,18,#JG2GLGYP,Who Are We,9,2021-08-26 20:09:07,20,normal
#Q8Q9G8J9R,koko,17,9,11131658,27,#Q8Q9G8J9R,#2GCV29CGG,2,2,55,#2GCV29CGG,Sandip!,15,9,0,#C2QPR82Q,Golden Clan,18,#JG2GLGYP,Who Are We,9,2021-08-26 20:09:07,20,normal
#2G2YCU0P9,Karuko,3,11,11131658,28,#2G2YCU0P9,#YRJVUVQ8,3,1,100,#YRJVUVQ8,Mohammd...vy,7,10,1,#C2QPR82Q,Golden Clan,18,#JG2GLGYP,Who Are We,9,2021-08-26 20:09:07,20,normal
#VG0PV298,Warlords Outcry,4,11,11131658,29,#VG0PV298,#9LU898L22,2,2,82,#9LU898L22,R.Ç.Y,4,11,1,#C2QPR82Q,Golden Clan,18,#JG2GLGYP,Who Are We,9,2021-08-26 20:09:07,20,normal
#2Y9P0UCGG,sina,14,10,11131658,30,#2Y9P0UCGG,#22PUCYQCL,0,0,44,#22PUCYQCL,Dark Emperor,16,9,0,#C2QPR82Q,Golden Clan,18,#JG2GLGYP,Who Are We,9,2021-08-26 20:09:07,20,normal
#2V9RG9LUU,Yeganeh,1,13,11131658,31,#2V9RG9LUU,#82C9UC0U9,3,3,100,#82C9UC0U9,Hypathios,1,12,0,#C2QPR82Q,Golden Clan,18,#JG2GLGYP,Who Are We,9,2021-08-26 20:09:07,20,normal
#9LU898L22,R.Ç.Y,4,11,11131658,32,#9LU898L22,#PL9VLC9RP,2,2,96,#PL9VLC9RP,o0o_Jerson_o0o,5,11,0,#C2QPR82Q,Golden Clan,18,#JG2GLGYP,Who Are We,9,2021-08-26 20:09:07,20,normal
#P92Y89J9L,Bahar.Y,10,10,11131658,33,#P92Y89J9L,#2GCV29CGG,3,1,100,#2GCV29CGG,Sandip!,15,9,0,#C2QPR82Q,Golden Clan,18,#JG2GLGYP,Who Are We,9,2021-08-26 20:09:07,20,normal
#8RVLYQPCP,AMIN GH,3,11,11131658,34,#8RVLYQPCP,#L2RCPVJV,3,3,100,#L2RCPVJV,Robin,6,11,0,#C2QPR82Q,Golden Clan,18,#JG2GLGYP,Who Are We,9,2021-08-26 20:09:07,20,normal
#2YRQRU8UG,YASIN.... VY,16,9,11131658,35,#2YRQRU8UG,#22PUCYQCL,1,1,54,#22PUCYQCL,Dark Emperor,16,9,0,#C2QPR82Q,Golden Clan,18,#JG2GLGYP,Who Are We,9,2021-08-26 20:09:07,20,normal
#YRJVUVQ8,Mohammd...vy,7,10,11131658,36,#YRJVUVQ8,#22Q8Y2CU9,2,2,88,#22Q8Y2CU9,Willy,7,10,0,#C2QPR82Q,Golden Clan,18,#JG2GLGYP,Who Are We,9,2021-08-26 20:09:07,20,normal
#2V9RG9LUU,Yeganeh,1,13,11131658,37,#2V9RG9LUU,#QGCLV2J0,3,3,100,#QGCLV2J0,marleigh,2,11,0,#C2QPR82Q,Golden Clan,18,#JG2GLGYP,Who Are We,9,2021-08-26 20:09:07,20,normal
#P92Y89J9L,Bahar.Y,10,10,11131658,38,#P92Y89J9L,#92GJ2JUCG,3,3,100,#92GJ2JUCG,Pride,14,10,0,#C2QPR82Q,Golden Clan,18,#JG2GLGYP,Who Are We,9,2021-08-26 20:09:07,20,normal
#LUQCURJ2P,Mahsa,19,9,11131658,39,#LUQCURJ2P,#Q0PYP8U0V,2,2,93,#Q0PYP8U0V,Beyond,18,9,0,#C2QPR82Q,Golden Clan,18,#JG2GLGYP,Who Are We,9,2021-08-26 20:09:07,20,normal
#9LU898L22,R.Ç.Y,4,11,11131658,40,#9LU898L22,#V0UQ2LC,3,3,100,#V0UQ2LC,Devinn,8,10,0,#C2QPR82Q,Golden Clan,18,#JG2GLGYP,Who Are We,9,2021-08-26 20:09:07,20,normal
#LUQCURJ2P,Mahsa,19,9,11131658,41,#LUQCURJ2P,#22PUCYQCL,2,1,84,#22PUCYQCL,Dark Emperor,16,9,0,#C2QPR82Q,Golden Clan,18,#JG2GLGYP,Who Are We,9,2021-08-26 20:09:07,20,normal
#P9UU20VPP,Amin Khan,18,9,11131658,42,#P9UU20VPP,#Q0PYP8U0V,2,0,72,#Q0PYP8U0V,Beyond,18,9,0,#C2QPR82Q,Golden Clan,18,#JG2GLGYP,Who Are We,9,2021-08-26 20:09:07,20,normal
#P9UU20VPP,Amin Khan,18,9,11131658,43,#P9UU20VPP,#22PUCYQCL,1,0,72,#22PUCYQCL,Dark Emperor,16,9,0,#C2QPR82Q,Golden Clan,18,#JG2GLGYP,Who Are We,9,2021-08-26 20:09:07,20,normal
#8RVLYQPCP,AMIN GH,3,11,11131658,44,#8RVLYQPCP,#LPPQJQYJU,2,2,68,#LPPQJQYJU,qwertyuiop6,9,10,0,#C2QPR82Q,Golden Clan,18,#JG2GLGYP,Who Are We,9,2021-08-26 20:09:07,20,normal
#LGPV08RLJ,OUTTVT1ME,19,9,11131658,45,#LGPV08RLJ,#QPCRGY0QC,3,0,100,#QPCRGY0QC,گرگ بمی,15,10,1,#C2QPR82Q,Golden Clan,18,#JG2GLGYP,Who Are We,9,2021-08-26 20:09:07,20,normal
#Q9GL90U28,Alex The Wise,20,6,11131658,46,#Q9GL90U28,#2V9RG9LUU,0,0,3,#2V9RG9LUU,Yeganeh,1,13,1,#C2QPR82Q,Golden Clan,18,#JG2GLGYP,Who Are We,9,2021-08-26 20:09:07,20,normal
#L208CJ08R,amir,6,11,11131658,47,#L208CJ08R,#Q08UPC0G,3,3,100,#Q08UPC0G,Curtickle,10,10,0,#C2QPR82Q,Golden Clan,18,#JG2GLGYP,Who Are We,9,2021-08-26 20:09:07,20,normal
#2YRQRU8UG,YASIN.... VY,16,9,11131658,48,#2YRQRU8UG,#Q0PYP8U0V,1,0,80,#Q0PYP8U0V,Beyond,18,9,0,#C2QPR82Q,Golden Clan,18,#JG2GLGYP,Who Are We,9,2021-08-26 20:09:07,20,normal
#YRJVUVQ8,Mohammd...vy,7,10,11131658,49,#YRJVUVQ8,#GGP0J2VQ,1,1,76,#GGP0J2VQ,Sir Stomp A Lot,11,10,0,#C2QPR82Q,Golden Clan,18,#JG2GLGYP,Who Are We,9,2021-08-26 20:09:07,20,normal
#GGP0J2VQ,Sir Stomp A Lot,11,10,11131658,50,#GGP0J2VQ,#L8YQCLJP9,3,0,100,#L8YQCLJP9,angle of death,12,10,1,#C2QPR82Q,Golden Clan,18,#JG2GLGYP,Who Are We,9,2021-08-26 20:09:07,20,normal
#PL9VLC9RP,o0o_Jerson_o0o,5,11,11131658,51,#PL9VLC9RP,#9LU898L22,2,0,79,#9LU898L22,R.Ç.Y,4,11,1,#C2QPR82Q,Golden Clan,18,#JG2GLGYP,Who Are We,9,2021-08-26 20:09:07,20,normal
#L0LPRPC9Q,God of war,9,10,11131658,52,#L0LPRPC9Q,#LPU228892,2,2,70,#LPU228892,Baby Dragon,13,10,0,#C2QPR82Q,Golden Clan,18,#JG2GLGYP,Who Are We,9,2021-08-26 20:09:07,20,normal
#LCR0JRP8P,میلاد کورد,11,10,11131658,53,#LCR0JRP8P,#LGPV08RLJ,3,3,100,#LGPV08RLJ,OUTTVT1ME,19,9,0,#C2QPR82Q,Golden Clan,18,#JG2GLGYP,Who Are We,9,2021-08-26 20:09:07,20,normal
#LCR0JRP8P,میلاد کورد,11,10,11131658,54,#LCR0JRP8P,#Y8QUY2LLQ,2,2,75,#Y8QUY2LLQ,marbear,17,9,0,#C2QPR82Q,Golden Clan,18,#JG2GLGYP,Who Are We,9,2021-08-26 20:09:07,20,normal
#V0UQ2LC,Devinn,8,10,11131658,55,#V0UQ2LC,#L208CJ08R,3,0,100,#L208CJ08R,amir,6,11,1,#C2QPR82Q,Golden Clan,18,#JG2GLGYP,Who Are We,9,2021-08-26 20:09:07,20,normal
#PL9VLC9RP,o0o_Jerson_o0o,5,11,11131658,56,#PL9VLC9RP,#2V9RG9LUU,1,0,45,#2V9RG9LUU,Yeganeh,1,13,1,#C2QPR82Q,Golden Clan,18,#JG2GLGYP,Who Are We,9,2021-08-26 20:09:07,20,normal
#L2RCPVJV,Robin,6,11,11131658,57,#L2RCPVJV,#9LU898L22,1,0,93,#9LU898L22,R.Ç.Y,4,11,1,#C2QPR82Q,Golden Clan,18,#JG2GLGYP,Who Are We,9,2021-08-26 20:09:07,20,normal
#2G2YCU0P9,Karuko,3,11,11131658,58,#2G2YCU0P9,#9LU898L22,3,1,100,#9LU898L22,R.Ç.Y,4,11,1,#C2QPR82Q,Golden Clan,18,#JG2GLGYP,Who Are We,9,2021-08-26 20:09:07,20,normal
#Q08UPC0G,Curtickle,10,10,11131658,59,#Q08UPC0G,#YRJVUVQ8,2,0,83,#YRJVUVQ8,Mohammd...vy,7,10,1,#C2QPR82Q,Golden Clan,18,#JG2GLGYP,Who Are We,9,2021-08-26 20:09:07,20,normal
#V0UQ2LC,Devinn,8,10,11131658,60,#V0UQ2LC,#YRJVUVQ8,3,0,100,#YRJVUVQ8,Mohammd...vy,7,10,1,#C2QPR82Q,Golden Clan,18,#JG2GLGYP,Who Are We,9,2021-08-26 20:09:07,20,normal
#2Y9P0UCGG,sina,14,10,11131658,61,#2Y9P0UCGG,#2GQ22RCCG,0,0,38,#2GQ22RCCG,Hero,12,10,0,#C2QPR82Q,Golden Clan,18,#JG2GLGYP,Who Are We,9,2021-08-26 20:09:07,20,normal
#8JRLG92YU,mr sadatiy,2,12,11131658,62,#8JRLG92YU,#2G2YCU0P9,3,3,100,#2G2YCU0P9,Karuko,3,11,0,#C2QPR82Q,Golden Clan,18,#JG2GLGYP,Who Are We,9,2021-08-26 20:09:07,20,normal
#L8YQCLJP9,angle of death,12,10,11131658,63,#L8YQCLJP9,#2GQ22RCCG,3,3,100,#2GQ22RCCG,Hero,12,10,0,#C2QPR82Q,Golden Clan,18,#JG2GLGYP,Who Are We,9,2021-08-26 20:09:07,20,normal
#Q08UPC0G,Curtickle,10,10,11131658,64,#Q08UPC0G,#LCR0JRP8P,3,0,100,#LCR0JRP8P,میلاد کورد,11,10,1,#C2QPR82Q,Golden Clan,18,#JG2GLGYP,Who Are We,9,2021-08-26 20:09:07,20,normal
#LGPV08RLJ,OUTTVT1ME,19,9,11131658,65,#LGPV08RLJ,#2Y9P0UCGG,3,0,100,#2Y9P0UCGG,sina,14,10,1,#C2QPR82Q,Golden Clan,18,#JG2GLGYP,Who Are We,9,2021-08-26 20:09:07,20,normal
#L0LPRPC9Q,God of war,9,10,11131658,66,#L0LPRPC9Q,#GGP0J2VQ,3,2,100,#GGP0J2VQ,Sir Stomp A Lot,11,10,0,#C2QPR82Q,Golden Clan,18,#JG2GLGYP,Who Are We,9,2021-08-26 20:09:07,20,normal
#LQ2UCYGJ2,قاهر الضلام,4,12,11128048,1,#LQ2UCYGJ2,#QGCLV2J0,2,2,53,#QGCLV2J0,marleigh,2,11,0,#C2QPR82Q,Golden Clan,18,#2PVVGG2LG,CLAN SYRIA,4,2021-08-24 20:15:06,20,normal
#Q9GL90U28,Alex The Wise,20,6,11128048,2,#Q9GL90U28,#QQCU9CU9V,3,3,100,#QQCU9CU9V,بـشـع,20,6,1,#C2QPR82Q,Golden Clan,18,#2PVVGG2LG,CLAN SYRIA,4,2021-08-24 20:15:06,20,normal
#9RLU0RCVG,أشبال سورية,15,9,11128048,3,#9RLU0RCVG,#LGPV08RLJ,2,2,83,#LGPV08RLJ,OUTTVT1ME,19,9,0,#C2QPR82Q,Golden Clan,18,#2PVVGG2LG,CLAN SYRIA,4,2021-08-24 20:15:06,20,normal
#QQCUVPUCP,نسر الضلام,18,7,11128048,4,#QQCUVPUCP,#Q9GL90U28,3,3,100,#Q9GL90U28,Alex The Wise,20,6,0,#C2QPR82Q,Golden Clan,18,#2PVVGG2LG,CLAN SYRIA,4,2021-08-24 20:15:06,20,normal
#2GCV29CGG,Sandip!,15,9,11128048,5,#2GCV29CGG,#9RLU0RCVG,3,3,100,#9RLU0RCVG,أشبال سورية,15,9,1,#C2QPR82Q,Golden Clan,18,#2PVVGG2LG,CLAN SYRIA,4,2021-08-24 20:15:06,20,normal
#LY8GCYQQV,JLDSLAH,9,10,11128048,6,#LY8GCYQQV,#92GJ2JUCG,2,2,99,#92GJ2JUCG,Pride,12,10,0,#C2QPR82Q,Golden Clan,18,#2PVVGG2LG,CLAN SYRIA,4,2021-08-24 20:15:06,20,normal
#Q9GL90U28,Alex The Wise,20,6,11128048,7,#Q9GL90U28,#LP9CUQV9R,1,1,62,#LP9CUQV9R,وحش ضلام,19,7,1,#C2QPR82Q,Golden Clan,18,#2PVVGG2LG,CLAN SYRIA,4,2021-08-24 20:15:06,20,normal
#LRCLQP0LQ,آلمـلثـم,10,10,11128048,8,#LRCLQP0LQ,#Q0PYP8U0V,2,2,94,#Q0PYP8U0V,Beyond,18,9,0,#C2QPR82Q,Golden Clan,18,#2PVVGG2LG,CLAN SYRIA,4,2021-08-24 20:15:06,20,normal
#Y8QUY2LLQ,marbear,17,9,11128048,9,#Y8QUY2LLQ,#YRUPUJ09J,3,3,100,#YRUPUJ09J,جنود الضلام,16,9,1,#C2QPR82Q,Golden Clan,18,#2PVVGG2LG,CLAN SYRIA,4,2021-08-24 20:15:06,20,normal
#22PUCYQCL,Dark Emperor,16,9,11128048,10,#22PUCYQCL,#LCYJVUJC8,3,3,100,#LCYJVUJC8,الزعيم,14,9,1,#C2QPR82Q,Golden Clan,18,#2PVVGG2LG,CLAN SYRIA,4,2021-08-24 20:15:06,20,normal
#Y8QUY2LLQ,marbear,17,9,11128048,11,#Y8QUY2LLQ,#YC9Q2CY9Q,3,3,100,#YC9Q2CY9Q,عاشق الصمط,17,9,1,#C2QPR82Q,Golden Clan,18,#2PVVGG2LG,CLAN SYRIA,4,2021-08-24 20:15:06,20,normal
#2GQ22RCCG,Hero,11,10,11128048,12,#2GQ22RCCG,#LY8GCYQQV,3,3,100,#LY8GCYQQV,JLDSLAH,9,10,1,#C2QPR82Q,Golden Clan,18,#2PVVGG2LG,CLAN SYRIA,4,2021-08-24 20:15:06,20,normal
#LCYJVUJC8,الزعيم,14,9,11128048,13,#LCYJVUJC8,#Y8QUY2LLQ,2,2,78,#Y8QUY2LLQ,marbear,17,9,0,#C2QPR82Q,Golden Clan,18,#2PVVGG2LG,CLAN SYRIA,4,2021-08-24 20:15:06,20,normal
#2GCV29CGG,Sandip!,15,9,11128048,14,#2GCV29CGG,#QQCUVPUCP,3,3,100,#QQCUVPUCP,نسر الضلام,18,7,1,#C2QPR82Q,Golden Clan,18,#2PVVGG2LG,CLAN SYRIA,4,2021-08-24 20:15:06,20,normal
#22Q8Y2CU9,Willy,7,10,11128048,15,#22Q8Y2CU9,#LG8P02ULQ,1,1,84,#LG8P02ULQ,keng ابو عمران,8,10,1,#C2QPR82Q,Golden Clan,18,#2PVVGG2LG,CLAN SYRIA,4,2021-08-24 20:15:06,20,normal
#L2RCPVJV,Robin,6,11,11128048,16,#L2RCPVJV,#Y8U2J08L2,3,3,100,#Y8U2J08L2,رعب,7,11,1,#C2QPR82Q,Golden Clan,18,#2PVVGG2LG,CLAN SYRIA,4,2021-08-24 20:15:06,20,normal
#YUVVQQQV9,ابو صلاح الهيبة,3,13,11128048,17,#YUVVQQQV9,#PL9VLC9RP,2,2,73,#PL9VLC9RP,o0o_Jerson_o0o,5,11,0,#C2QPR82Q,Golden Clan,18,#2PVVGG2LG,CLAN SYRIA,4,2021-08-24 20:15:06,20,normal
#92GJ2JUCG,Pride,12,10,11128048,18,#92GJ2JUCG,#YU0JJJPQC,2,2,99,#YU0JJJPQC,ملك,11,10,1,#C2QPR82Q,Golden Clan,18,#2PVVGG2LG,CLAN SYRIA,4,2021-08-24 20:15:06,20,normal
#22PUCYQCL,Dark Emperor,16,9,11128048,19,#22PUCYQCL,#YQQRLYY2J,3,3,100,#YQQRLYY2J,صقورن تهز الرض,12,10,1,#C2QPR82Q,Golden Clan,18,#2PVVGG2LG,CLAN SYRIA,4,2021-08-24 20:15:06,20,normal
#2GQ22RCCG,Hero,11,10,11128048,20,#2GQ22RCCG,#LRCLQP0LQ,3,3,100,#LRCLQP0LQ,آلمـلثـم,10,10,1,#C2QPR82Q,Golden Clan,18,#2PVVGG2LG,CLAN SYRIA,4,2021-08-24 20:15:06,20,normal
#9J2Q2P9J8,abo.nbal,5,11,11128048,21,#9J2Q2P9J8,#L2RCPVJV,2,2,72,#L2RCPVJV,Robin,6,11,0,#C2QPR82Q,Golden Clan,18,#2PVVGG2LG,CLAN SYRIA,4,2021-08-24 20:15:06,20,normal
#92GJ2JUCG,Pride,12,10,11128048,22,#92GJ2JUCG,#LUYUV0VR2,3,3,100,#LUYUV0VR2,waad,13,10,1,#C2QPR82Q,Golden Clan,18,#2PVVGG2LG,CLAN SYRIA,4,2021-08-24 20:15:06,20,normal
#LQ2UCYGJ2,قاهر الضلام,4,12,11128048,23,#LQ2UCYGJ2,#2UQC92UUY,2,2,81,#2UQC92UUY,Envy,3,11,0,#C2QPR82Q,Golden Clan,18,#2PVVGG2LG,CLAN SYRIA,4,2021-08-24 20:15:06,20,normal
#LPPQJQYJU,qwertyuiop6,8,10,11128048,24,#LPPQJQYJU,#YU0JJJPQC,3,1,100,#YU0JJJPQC,ملك,11,10,1,#C2QPR82Q,Golden Clan,18,#2PVVGG2LG,CLAN SYRIA,4,2021-08-24 20:15:06,20,normal
#LY8GCYQQV,JLDSLAH,9,10,11128048,25,#LY8GCYQQV,#2GQ22RCCG,2,2,84,#2GQ22RCCG,Hero,11,10,0,#C2QPR82Q,Golden Clan,18,#2PVVGG2LG,CLAN SYRIA,4,2021-08-24 20:15:06,20,normal
#YC2UC009G,عاشق القتال,1,12,11128048,26,#YC2UC009G,#82C9UC0U9,2,2,50,#82C9UC0U9,Hypathios,1,12,0,#C2QPR82Q,Golden Clan,18,#2PVVGG2LG,CLAN SYRIA,4,2021-08-24 20:15:06,20,normal
#LG8P02ULQ,keng ابو عمران,8,10,11128048,27,#LG8P02ULQ,#22Q8Y2CU9,0,0,48,#22Q8Y2CU9,Willy,7,10,0,#C2QPR82Q,Golden Clan,18,#2PVVGG2LG,CLAN SYRIA,4,2021-08-24 20:15:06,20,normal
#2JG2UR2LU,آلُرعٌٻ لُڛوُري,2,12,11128048,28,#2JG2UR2LU,#2G2YCU0P9,3,3,100,#2G2YCU0P9,Karuko,4,11,0,#C2QPR82Q,Golden Clan,18,#2PVVGG2LG,CLAN SYRIA,4,2021-08-24 20:15:06,20,normal
#L2RCPVJV,Robin,6,11,11128048,29,#L2RCPVJV,#LG8P02ULQ,3,2,100,#LG8P02ULQ,keng ابو عمران,8,10,1,#C2QPR82Q,Golden Clan,18,#2PVVGG2LG,CLAN SYRIA,4,2021-08-24 20:15:06,20,normal
#LPPQJQYJU,qwertyuiop6,8,10,11128048,30,#LPPQJQYJU,#PU9CV2V8R,1,1,52,#PU9CV2V8R,القيصر,6,11,1,#C2QPR82Q,Golden Clan,18,#2PVVGG2LG,CLAN SYRIA,4,2021-08-24 20:15:06,20,normal
#22Q8Y2CU9,Willy,7,10,11128048,31,#22Q8Y2CU9,#9J2Q2P9J8,1,1,71,#9J2Q2P9J8,abo.nbal,5,11,1,#C2QPR82Q,Golden Clan,18,#2PVVGG2LG,CLAN SYRIA,4,2021-08-24 20:15:06,20,normal
#PL9VLC9RP,o0o_Jerson_o0o,5,11,11128048,32,#PL9VLC9RP,#PU9CV2V8R,2,1,86,#PU9CV2V8R,القيصر,6,11,1,#C2QPR82Q,Golden Clan,18,#2PVVGG2LG,CLAN SYRIA,4,2021-08-24 20:15:06,20,normal
#LGPV08RLJ,OUTTVT1ME,19,9,11128048,33,#LGPV08RLJ,#LP9CUQV9R,3,2,100,#LP9CUQV9R,وحش ضلام,19,7,1,#C2QPR82Q,Golden Clan,18,#2PVVGG2LG,CLAN SYRIA,4,2021-08-24 20:15:06,20,normal
#PL9VLC9RP,o0o_Jerson_o0o,5,11,11128048,34,#PL9VLC9RP,#9J2Q2P9J8,3,2,100,#9J2Q2P9J8,abo.nbal,5,11,1,#C2QPR82Q,Golden Clan,18,#2PVVGG2LG,CLAN SYRIA,4,2021-08-24 20:15:06,20,normal
#LGPV08RLJ,OUTTVT1ME,19,9,11128048,35,#LGPV08RLJ,#9RLU0RCVG,3,0,100,#9RLU0RCVG,أشبال سورية,15,9,1,#C2QPR82Q,Golden Clan,18,#2PVVGG2LG,CLAN SYRIA,4,2021-08-24 20:15:06,20,normal
#LG8P02ULQ,keng ابو عمران,8,10,11128048,36,#LG8P02ULQ,#Q08UPC0G,2,2,56,#Q08UPC0G,Curtickle,10,10,0,#C2QPR82Q,Golden Clan,18,#2PVVGG2LG,CLAN SYRIA,4,2021-08-24 20:15:06,20,normal
