tag,name,rank,thLevel,warID,order_,attackerTag,defenderTag,stars,new_stars,destructionPercentage,war_player.defenderTag,defenderName,defenderRank,defenderTH,attacker_is_home_clan,home_clan_tag,home_clan_name,home_clan_level,enemy_clan_tag,enemy_clan_name,enemy_clan_level,war_start_time,war_size,type
#LVJCJRQ9V,chibis k,12,10,11481968,20,#LVJCJRQ9V,#PR2J88JP,3,3,100,#PR2J88JP,Dallas,15,10,0,#2YGUPUU82,DeadSages,10,#20GVR0G2U,CC TROOPS,11,2021-12-15 18:40:42,20,normal
#82CQP2JL9,PRINCE RIGE,6,11,11481968,21,#82CQP2JL9,#Q9JGLU8JU,3,3,100,#Q9JGLU8JU,ZZ.max,10,11,0,#2YGUPUU82,DeadSages,10,#20GVR0G2U,CC TROOPS,11,2021-12-15 18:40:42,20,normal
#LYCQGCLCQ,louisbhai,4,11,11481968,22,#LYCQGCLCQ,#LVL90QUR2,3,3,100,#LVL90QUR2,pritam,11,10,0,#2YGUPUU82,DeadSages,10,#20GVR0G2U,CC TROOPS,11,2021-12-15 18:40:42,20,normal
#QP8Y9V202,KimJongUn,18,9,11481968,23,#QP8Y9V202,#Q00C2Q92C,0,0,12,#Q00C2Q92C,Davo2,18,9,1,#2YGUPUU82,DeadSages,10,#20GVR0G2U,CC TROOPS,11,2021-12-15 18:40:42,20,normal
#Q2LQRLYPJ,Propergope,9,10,11481968,24,#Q2LQRLYPJ,#L2V28QU0R,2,2,82,#L2V28QU0R,Davo,9,11,1,#2YGUPUU82,DeadSages,10,#20GVR0G2U,CC TROOPS,11,2021-12-15 18:40:42,20,normal
#PURPYPQ,MrJungles,17,10,11481968,25,#PURPYPQ,#90VLC9L2Y,3,1,100,#90VLC9L2Y,jacob,16,10,1,#2YGUPUU82,DeadSages,10,#20GVR0G2U,CC TROOPS,11,2021-12-15 18:40:42,20,normal
#Q9JGLU8JU,ZZ.max,10,11,11481968,26,#Q9JGLU8JU,#2RCYU2QUP,1,1,48,#2RCYU2QUP,Aibor 333,3,11,1,#2YGUPUU82,DeadSages,10,#20GVR0G2U,CC TROOPS,11,2021-12-15 18:40:42,20,normal
#QP8Y9V202,KimJongUn,18,9,11481968,27,#QP8Y9V202,#YC2R9P982,3,3,100,#YC2R9P982,Undestructible,20,8,1,#2YGUPUU82,DeadSages,10,#20GVR0G2U,CC TROOPS,11,2021-12-15 18:40:42,20,normal
#Q990QCQP8,NicoPikor,7,11,11481968,28,#Q990QCQP8,#YY8G8J29,3,3,100,#YY8G8J29,Jayden,8,11,1,#2YGUPUU82,DeadSages,10,#20GVR0G2U,CC TROOPS,11,2021-12-15 18:40:42,20,normal
#Q9JGLU8JU,ZZ.max,10,11,11481968,29,#Q9JGLU8JU,#Q00C2Q92C,3,3,100,#Q00C2Q92C,Davo2,18,9,1,#2YGUPUU82,DeadSages,10,#20GVR0G2U,CC TROOPS,11,2021-12-15 18:40:42,20,normal
#PGVG92PU,banana_slayer,5,11,11481968,30,#PGVG92PU,#Q0CRC9VVJ,3,3,100,#Q0CRC9VVJ,Mărip Naw,10,11,1,#2YGUPUU82,DeadSages,10,#20GVR0G2U,CC TROOPS,11,2021-12-15 18:40:42,20,normal
#2QV9J0P,CHRIS,6,11,11481968,31,#2QV9J0P,#L2V28QU0R,3,1,100,#L2V28QU0R,Davo,9,11,1,#2YGUPUU82,DeadSages,10,#20GVR0G2U,CC TROOPS,11,2021-12-15 18:40:42,20,normal
#QYYRR0V0L,BigH,16,10,11481968,32,#QYYRR0V0L,#Q9YR98298,2,0,85,#Q9YR98298,MR.UNKNOWN,19,9,1,#2YGUPUU82,DeadSages,10,#20GVR0G2U,CC TROOPS,11,2021-12-15 18:40:42,20,normal
#2QV9J0P,CHRIS,6,11,11481968,33,#2QV9J0P,#LVJCJRQ9V,3,3,100,#LVJCJRQ9V,chibis k,12,10,1,#2YGUPUU82,DeadSages,10,#20GVR0G2U,CC TROOPS,11,2021-12-15 18:40:42,20,normal
#YQPQ9RQQP,Ｊｕｌｉｅｔ,13,10,11481968,34,#YQPQ9RQQP,#QYYRR0V0L,1,1,90,#QYYRR0V0L,BigH,16,10,0,#2YGUPUU82,DeadSages,10,#20GVR0G2U,CC TROOPS,11,2021-12-15 18:40:42,20,normal
#90VLC9L2Y,jacob,16,10,11481968,35,#90VLC9L2Y,#PURPYPQ,3,3,100,#PURPYPQ,MrJungles,17,10,0,#2YGUPUU82,DeadSages,10,#20GVR0G2U,CC TROOPS,11,2021-12-15 18:40:42,20,normal
#Q990QCQP8,NicoPikor,7,11,11481968,36,#Q990QCQP8,#89VPYQPJ9,1,1,74,#89VPYQPJ9,COW BOY...,7,11,1,#2YGUPUU82,DeadSages,10,#20GVR0G2U,CC TROOPS,11,2021-12-15 18:40:42,20,normal
#P290UVUUP,Zilong hmar,11,10,11481968,37,#P290UVUUP,#QYYRR0V0L,2,1,87,#QYYRR0V0L,BigH,16,10,0,#2YGUPUU82,DeadSages,10,#20GVR0G2U,CC TROOPS,11,2021-12-15 18:40:42,20,normal
#L908J89JJ,garglejuice,3,12,11481968,38,#L908J89JJ,#82CQP2JL9,1,1,78,#82CQP2JL9,PRINCE RIGE,6,11,1,#2YGUPUU82,DeadSages,10,#20GVR0G2U,CC TROOPS,11,2021-12-15 18:40:42,20,normal
#YRY8L2VVL,WADBOR SUTNGA,14,10,11481968,39,#YRY8L2VVL,#RRCQRUJJ,1,1,50,#RRCQRUJJ,Big Al 69,4,11,0,#2YGUPUU82,DeadSages,10,#20GVR0G2U,CC TROOPS,11,2021-12-15 18:40:42,20,normal
#PGJVYJQQG,Aibor Sutnga,1,13,11481968,40,#PGJVYJQQG,#Q0P0RLYJV,3,3,100,#Q0P0RLYJV,ZZ.mini,2,13,0,#2YGUPUU82,DeadSages,10,#20GVR0G2U,CC TROOPS,11,2021-12-15 18:40:42,20,normal
#YRY8L2VVL,WADBOR SUTNGA,14,10,11481968,41,#YRY8L2VVL,#PGVG92PU,2,2,64,#PGVG92PU,banana_slayer,5,11,0,#2YGUPUU82,DeadSages,10,#20GVR0G2U,CC TROOPS,11,2021-12-15 18:40:42,20,normal
#L2UJVRJ8,josé,12,10,11481968,42,#L2UJVRJ8,#QYYPJRQRU,2,2,80,#QYYPJRQRU,PMS||SARAT,15,10,1,#2YGUPUU82,DeadSages,10,#20GVR0G2U,CC TROOPS,11,2021-12-15 18:40:42,20,normal
#Q0P0RLYJV,ZZ.mini,2,13,11481968,43,#Q0P0RLYJV,#82CQP2JL9,3,2,100,#82CQP2JL9,PRINCE RIGE,6,11,1,#2YGUPUU82,DeadSages,10,#20GVR0G2U,CC TROOPS,11,2021-12-15 18:40:42,20,normal
#Q0P0RLYJV,ZZ.mini,2,13,11481968,44,#Q0P0RLYJV,#2RCYU2QUP,3,2,100,#2RCYU2QUP,Aibor 333,3,11,1,#2YGUPUU82,DeadSages,10,#20GVR0G2U,CC TROOPS,11,2021-12-15 18:40:42,20,normal
#L908J89JJ,garglejuice,3,12,11481968,45,#L908J89JJ,#YRY8L2VVL,3,3,100,#YRY8L2VVL,WADBOR SUTNGA,14,10,1,#2YGUPUU82,DeadSages,10,#20GVR0G2U,CC TROOPS,11,2021-12-15 18:40:42,20,normal
#Q2LQRLYPJ,Propergope,9,10,11481968,46,#Q2LQRLYPJ,#89VPYQPJ9,2,1,66,#89VPYQPJ9,COW BOY...,7,11,1,#2YGUPUU82,DeadSages,10,#20GVR0G2U,CC TROOPS,11,2021-12-15 18:40:42,20,normal
#LVL90QUR2,pritam,11,10,11481968,47,#LVL90QUR2,#Q9YR98298,3,1,100,#Q9YR98298,MR.UNKNOWN,19,9,1,#2YGUPUU82,DeadSages,10,#20GVR0G2U,CC TROOPS,11,2021-12-15 18:40:42,20,normal
#Q0URPR99L,Lorelay,12,10,11478195,1,#Q0URPR99L,#PR2J88JP,1,1,59,#PR2J88JP,Dallas,12,10,0,#2YGUPUU82,DeadSages,10,#2PLRRQCV2,WEED GANGSTA,9,2021-12-13 18:55:44,15,normal
#VY29QJJC,cristianito07,3,12,11478195,2,#VY29QJJC,#L908J89JJ,1,1,67,#L908J89JJ,garglejuice,3,12,0,#2YGUPUU82,DeadSages,10,#2PLRRQCV2,WEED GANGSTA,9,2021-12-13 18:55:44,15,normal
#LUQQYLQ8,♥iTaCHii♥,2,12,11478195,3,#LUQQYLQ8,#Q0P0RLYJV,2,2,95,#Q0P0RLYJV,ZZ.mini,2,13,0,#2YGUPUU82,DeadSages,10,#2PLRRQCV2,WEED GANGSTA,9,2021-12-13 18:55:44,15,normal
#LVL90QUR2,pritam,8,10,11478195,4,#LVL90QUR2,#8V89LL2Y,3,3,100,#8V89LL2Y,gabriPRO,8,10,1,#2YGUPUU82,DeadSages,10,#2PLRRQCV2,WEED GANGSTA,9,2021-12-13 18:55:44,15,normal
#VY29QJJC,cristianito07,3,12,11478195,5,#VY29QJJC,#PR2J88JP,3,2,100,#PR2J88JP,Dallas,12,10,0,#2YGUPUU82,DeadSages,10,#2PLRRQCV2,WEED GANGSTA,9,2021-12-13 18:55:44,15,normal
#L08PURCJ,Akost,5,11,11478195,6,#L08PURCJ,#Q990QCQP8,2,2,71,#Q990QCQP8,NicoPikor,5,11,0,#2YGUPUU82,DeadSages,10,#2PLRRQCV2,WEED GANGSTA,9,2021-12-13 18:55:44,15,normal
#PGVG92PU,banana_slayer,4,11,11478195,7,#PGVG92PU,#PYRYRYR99,2,2,80,#PYRYRYR99,hell,4,11,1,#2YGUPUU82,DeadSages,10,#2PLRRQCV2,WEED GANGSTA,9,2021-12-13 18:55:44,15,normal
#QYYRR0V0L,BigH,13,10,11478195,8,#QYYRR0V0L,#QPL0Y9LJU,2,2,80,#QPL0Y9LJU,lmar,13,10,1,#2YGUPUU82,DeadSages,10,#2PLRRQCV2,WEED GANGSTA,9,2021-12-13 18:55:44,15,normal
#2Q2RCR2RG,Kortaka,6,11,11478195,9,#2Q2RCR2RG,#8YJ8LYC9R,2,2,75,#8YJ8LYC9R,bad boy2,6,11,0,#2YGUPUU82,DeadSages,10,#2PLRRQCV2,WEED GANGSTA,9,2021-12-13 18:55:44,15,normal
#8LQYQY22G,Britt^2,1,14,11478195,10,#8LQYQY22G,#LUQQYLQ8,1,1,88,#LUQQYLQ8,♥iTaCHii♥,2,12,1,#2YGUPUU82,DeadSages,10,#2PLRRQCV2,WEED GANGSTA,9,2021-12-13 18:55:44,15,normal
#8V89LL2Y,gabriPRO,8,10,11478195,11,#8V89LL2Y,#LVL90QUR2,2,2,74,#LVL90QUR2,pritam,8,10,0,#2YGUPUU82,DeadSages,10,#2PLRRQCV2,WEED GANGSTA,9,2021-12-13 18:55:44,15,normal
#QYPRY82PG,daplen,15,9,11478195,12,#QYPRY82PG,#LQ8U9Q0LR,3,3,100,#LQ8U9Q0LR,DavH97,15,9,1,#2YGUPUU82,DeadSages,10,#2PLRRQCV2,WEED GANGSTA,9,2021-12-13 18:55:44,15,normal
#Q0P0RLYJV,ZZ.mini,2,13,11478195,13,#Q0P0RLYJV,#GG89YUQY,2,2,82,#GG89YUQY,R. Alejandro,1,14,1,#2YGUPUU82,DeadSages,10,#2PLRRQCV2,WEED GANGSTA,9,2021-12-13 18:55:44,15,normal
#PR2J88JP,Dallas,12,10,11478195,14,#PR2J88JP,#Q0URPR99L,3,3,100,#Q0URPR99L,Lorelay,12,10,1,#2YGUPUU82,DeadSages,10,#2PLRRQCV2,WEED GANGSTA,9,2021-12-13 18:55:44,15,normal
#QYPRY82PG,daplen,15,9,11478195,15,#QYPRY82PG,#QPL0Y9LJU,2,0,82,#QPL0Y9LJU,lmar,13,10,1,#2YGUPUU82,DeadSages,10,#2PLRRQCV2,WEED GANGSTA,9,2021-12-13 18:55:44,15,normal
#Q990QCQP8,NicoPikor,5,11,11478195,16,#Q990QCQP8,#L08PURCJ,3,3,100,#L08PURCJ,Akost,5,11,1,#2YGUPUU82,DeadSages,10,#2PLRRQCV2,WEED GANGSTA,9,2021-12-13 18:55:44,15,normal
#PR2J88JP,Dallas,12,10,11478195,17,#PR2J88JP,#QPL0Y9LJU,3,1,100,#QPL0Y9LJU,lmar,13,10,1,#2YGUPUU82,DeadSages,10,#2PLRRQCV2,WEED GANGSTA,9,2021-12-13 18:55:44,15,normal
#QLV2RJ0Q0,Harsh Vardhan,10,10,11478195,18,#QLV2RJ0Q0,#QYUURCJ89,3,3,100,#QYUURCJ89,Pepinoide,10,10,1,#2YGUPUU82,DeadSages,10,#2PLRRQCV2,WEED GANGSTA,9,2021-12-13 18:55:44,15,normal
#Q2LQRLYPJ,Propergope,7,10,11478195,19,#Q2LQRLYPJ,#9RLVLR8RY,2,2,85,#9RLVLR8RY,"CHICLANA""KEN""",7,11,1,#2YGUPUU82,DeadSages,10,#2PLRRQCV2,WEED GANGSTA,9,2021-12-13 18:55:44,15,normal
#QP8Y9V202,KimJongUn,14,9,11478195,20,#QP8Y9V202,#QYQG2UYLY,3,3,100,#QYQG2UYLY,alvii,14,9,1,#2YGUPUU82,DeadSages,10,#2PLRRQCV2,WEED GANGSTA,9,2021-12-13 18:55:44,15,normal
#QP8Y9V202,KimJongUn,14,9,11478195,21,#QP8Y9V202,#LQ8U9Q0LR,3,0,100,#LQ8U9Q0LR,DavH97,15,9,1,#2YGUPUU82,DeadSages,10,#2PLRRQCV2,WEED GANGSTA,9,2021-12-13 18:55:44,15,normal
#9PPGJLQV9,Alex,11,10,11478195,22,#9PPGJLQV9,#QPCR9Y889,2,2,68,#QPCR9Y889,visi,11,10,1,#2YGUPUU82,DeadSages,10,#2PLRRQCV2,WEED GANGSTA,9,2021-12-13 18:55:44,15,normal
#QPCR9Y889,visi,11,10,11478195,23,#QPCR9Y889,#9PPGJLQV9,2,2,97,#9PPGJLQV9,Alex,11,10,0,#2YGUPUU82,DeadSages,10,#2PLRRQCV2,WEED GANGSTA,9,2021-12-13 18:55:44,15,normal
#Q990QCQP8,NicoPikor,5,11,11478195,24,#Q990QCQP8,#2Q2RCR2RG,3,3,100,#2Q2RCR2RG,Kortaka,6,11,1,#2YGUPUU82,DeadSages,10,#2PLRRQCV2,WEED GANGSTA,9,2021-12-13 18:55:44,15,normal
#LUJ9GRQVL,sobbrino,9,10,11478195,25,#LUJ9GRQVL,#L2UJVRJ8,2,2,68,#L2UJVRJ8,josé,9,10,0,#2YGUPUU82,DeadSages,10,#2PLRRQCV2,WEED GANGSTA,9,2021-12-13 18:55:44,15,normal
#QLV2RJ0Q0,Harsh Vardhan,10,10,11478195,26,#QLV2RJ0Q0,#QPCR9Y889,3,1,100,#QPCR9Y889,visi,11,10,1,#2YGUPUU82,DeadSages,10,#2PLRRQCV2,WEED GANGSTA,9,2021-12-13 18:55:44,15,normal
#QYYRR0V0L,BigH,13,10,11478195,27,#QYYRR0V0L,#PYRYRYR99,1,0,42,#PYRYRYR99,hell,4,11,1,#2YGUPUU82,DeadSages,10,#2PLRRQCV2,WEED GANGSTA,9,2021-12-13 18:55:44,15,normal
#L2UJVRJ8,josé,9,10,11478195,28,#L2UJVRJ8,#LUJ9GRQVL,1,1,75,#LUJ9GRQVL,sobbrino,9,10,1,#2YGUPUU82,DeadSages,10,#2PLRRQCV2,WEED GANGSTA,9,2021-12-13 18:55:44,15,normal
#QPCR9Y889,visi,11,10,11478195,29,#QPCR9Y889,#QYYRR0V0L,2,2,81,#QYYRR0V0L,BigH,13,10,0,#2YGUPUU82,DeadSages,10,#2PLRRQCV2,WEED GANGSTA,9,2021-12-13 18:55:44,15,normal
#L908J89JJ,garglejuice,3,12,11478195,30,#L908J89JJ,#LUJ9GRQVL,2,1,83,#LUJ9GRQVL,sobbrino,9,10,1,#2YGUPUU82,DeadSages,10,#2PLRRQCV2,WEED GANGSTA,9,2021-12-13 18:55:44,15,normal
#L908J89JJ,garglejuice,3,12,11478195,31,#L908J89JJ,#9RLVLR8RY,3,1,100,#9RLVLR8RY,"CHICLANA""KEN""",7,11,1,#2YGUPUU82,DeadSages,10,#2PLRRQCV2,WEED GANGSTA,9,2021-12-13 18:55:44,15,normal
#PGVG92PU,banana_slayer,4,11,11478195,32,#PGVG92PU,#VY29QJJC,1,1,64,#VY29QJJC,cristianito07,3,12,1,#2YGUPUU82,DeadSages,10,#2PLRRQCV2,WEED GANGSTA,9,2021-12-13 18:55:44,15,normal
#Q2LQRLYPJ,Propergope,7,10,11478195,33,#Q2LQRLYPJ,#LUJ9GRQVL,3,1,100,#LUJ9GRQVL,sobbrino,9,10,1,#2YGUPUU82,DeadSages,10,#2PLRRQCV2,WEED GANGSTA,9,2021-12-13 18:55:44,15,normal
#LVL90QUR2,pritam,8,10,11478195,34,#LVL90QUR2,#VY29QJJC,2,1,74,#VY29QJJC,cristianito07,3,12,1,#2YGUPUU82,DeadSages,10,#2PLRRQCV2,WEED GANGSTA,9,2021-12-13 18:55:44,15,normal
#8YJ8LYC9R,bad boy2,6,11,11478195,35,#8YJ8LYC9R,#VY29QJJC,2,0,95,#VY29QJJC,cristianito07,3,12,1,#2YGUPUU82,DeadSages,10,#2PLRRQCV2,WEED GANGSTA,9,2021-12-13 18:55:44,15,normal
#LUQQYLQ8,♥iTaCHii♥,2,12,11478195,36,#LUQQYLQ8,#PGVG92PU,2,2,74,#PGVG92PU,banana_slayer,4,11,0,#2YGUPUU82,DeadSages,10,#2PLRRQCV2,WEED GANGSTA,9,2021-12-13 18:55:44,15,normal
#8YJ8LYC9R,bad boy2,6,11,11478195,37,#8YJ8LYC9R,#PYRYRYR99,1,0,71,#PYRYRYR99,hell,4,11,1,#2YGUPUU82,DeadSages,10,#2PLRRQCV2,WEED GANGSTA,9,2021-12-13 18:55:44,15,normal
#QYQG2UYLY,alvii,14,9,11478195,38,#QYQG2UYLY,#QP8Y9V202,1,1,56,#QP8Y9V202,KimJongUn,14,9,0,#2YGUPUU82,DeadSages,10,#2PLRRQCV2,WEED GANGSTA,9,2021-12-13 18:55:44,15,normal
#L2UJVRJ8,josé,9,10,11478195,39,#L2UJVRJ8,#LUQQYLQ8,0,0,23,#LUQQYLQ8,♥iTaCHii♥,2,12,1,#2YGUPUU82,DeadSages,10,#2PLRRQCV2,WEED GANGSTA,9,2021-12-13 18:55:44,15,normal
#QYUURCJ89,Pepinoide,10,10,11478195,40,#QYUURCJ89,#QLV2RJ0Q0,0,0,46,#QLV2RJ0Q0,Harsh Vardhan,10,10,0,#2YGUPUU82,DeadSages,10,#2PLRRQCV2,WEED GANGSTA,9,2021-12-13 18:55:44,15,normal
#8LQYQY22G,Britt^2,1,14,11478195,41,#8LQYQY22G,#PYRYRYR99,3,1,100,#PYRYRYR99,hell,4,11,1,#2YGUPUU82,DeadSages,10,#2PLRRQCV2,WEED GANGSTA,9,2021-12-13 18:55:44,15,normal
#2Q2RCR2RG,Kortaka,6,11,11478195,42,#2Q2RCR2RG,#QLV2RJ0Q0,2,2,84,#QLV2RJ0Q0,Harsh Vardhan,10,10,0,#2YGUPUU82,DeadSages,10,#2PLRRQCV2,WEED GANGSTA,9,2021-12-13 18:55:44,15,normal
#L08PURCJ,Akost,5,11,11478195,43,#L08PURCJ,#Q2LQRLYPJ,2,2,88,#Q2LQRLYPJ,Propergope,7,10,0,#2YGUPUU82,DeadSages,10,#2PLRRQCV2,WEED GANGSTA,9,2021-12-13 18:55:44,15,normal
#QPL0Y9LJU,lmar,13,10,11478195,44,#QPL0Y9LJU,#QYPRY82PG,2,2,81,#QYPRY82PG,daplen,15,9,0,#2YGUPUU82,DeadSages,10,#2PLRRQCV2,WEED GANGSTA,9,2021-12-13 18:55:44,15,normal
#Q0P0RLYJV,ZZ.mini,2,13,11478195,45,#Q0P0RLYJV,#LUQQYLQ8,2,1,80,#LUQQYLQ8,♥iTaCHii♥,2,12,1,#2YGUPUU82,DeadSages,10,#2PLRRQCV2,WEED GANGSTA,9,2021-12-13 18:55:44,15,normal
#QLV2RJ0Q0,Harsh Vardhan,16,10,11474644,1,#QLV2RJ0Q0,#QPVG2LGQY,3,3,100,#QPVG2LGQY,honie ko❤,16,10,1,#2YGUPUU82,DeadSages,10,#29RL9RL2P,THE MECHANIC,8,2021-12-11 18:39:25,20,normal
#Q9JGLU8JU,ZZ.max,13,10,11474644,2,#Q9JGLU8JU,#2ULGUP2QJ,3,3,100,#2ULGUP2QJ,jadenmylove,13,10,1,#2YGUPUU82,DeadSages,10,#29RL9RL2P,THE MECHANIC,8,2021-12-11 18:39:25,20,normal
#QP8Y9V202,KimJongUn,19,9,11474644,3,#QP8Y9V202,#YU2JJCPR2,3,3,100,#YU2JJCPR2,jay,19,7,1,#2YGUPUU82,DeadSages,10,#29RL9RL2P,THE MECHANIC,8,2021-12-11 18:39:25,20,normal
#9PPGJLQV9,Alex,17,10,11474644,4,#9PPGJLQV9,#LVCJU9V8C,2,2,89,#LVCJU9V8C,pjay,17,9,1,#2YGUPUU82,DeadSages,10,#29RL9RL2P,THE MECHANIC,8,2021-12-11 18:39:25,20,normal
#RRCQRUJJ,Big Al 69,5,11,11474644,5,#RRCQRUJJ,#2GCLJGUGJ,2,2,68,#2GCLJGUGJ,❤️JoMich09❤️,5,11,1,#2YGUPUU82,DeadSages,10,#29RL9RL2P,THE MECHANIC,8,2021-12-11 18:39:25,20,normal
#PGVG92PU,banana_slayer,6,11,11474644,6,#PGVG92PU,#YVRRLVQRQ,1,1,57,#YVRRLVQRQ,kat,6,11,1,#2YGUPUU82,DeadSages,10,#29RL9RL2P,THE MECHANIC,8,2021-12-11 18:39:25,20,normal
#LVL90QUR2,pritam,14,10,11474644,7,#LVL90QUR2,#LR9G9JGYJ,2,2,92,#LR9G9JGYJ,kanshenrae,14,10,1,#2YGUPUU82,DeadSages,10,#29RL9RL2P,THE MECHANIC,8,2021-12-11 18:39:25,20,normal
#QYPRY82PG,daplen,20,9,11474644,8,#QYPRY82PG,#QQCC2R0VQ,3,3,100,#QQCC2R0VQ,akobudoy,20,4,1,#2YGUPUU82,DeadSages,10,#29RL9RL2P,THE MECHANIC,8,2021-12-11 18:39:25,20,normal
#Q2LQRLYPJ,Propergope,12,10,11474644,9,#Q2LQRLYPJ,#PQPJ2CLYP,2,2,93,#PQPJ2CLYP,althea,12,10,1,#2YGUPUU82,DeadSages,10,#29RL9RL2P,THE MECHANIC,8,2021-12-11 18:39:25,20,normal
#8LQYQY22G,Britt^2,1,14,11474644,10,#8LQYQY22G,#YC0Y988P2,2,2,60,#YC0Y988P2,kynt,1,14,1,#2YGUPUU82,DeadSages,10,#29RL9RL2P,THE MECHANIC,8,2021-12-11 18:39:25,20,normal
#LVCJU9V8C,pjay,17,9,11474644,11,#LVCJU9V8C,#QP8Y9V202,1,1,70,#QP8Y9V202,KimJongUn,19,9,0,#2YGUPUU82,DeadSages,10,#29RL9RL2P,THE MECHANIC,8,2021-12-11 18:39:25,20,normal
#QYYRR0V0L,BigH,18,10,11474644,12,#QYYRR0V0L,#LC9CLRVUY,3,3,100,#LC9CLRVUY,rhemie26,18,9,1,#2YGUPUU82,DeadSages,10,#29RL9RL2P,THE MECHANIC,8,2021-12-11 18:39:25,20,normal
#QPVG2LGQY,honie ko❤,16,10,11474644,13,#QPVG2LGQY,#9PPGJLQV9,1,1,50,#9PPGJLQV9,Alex,17,10,0,#2YGUPUU82,DeadSages,10,#29RL9RL2P,THE MECHANIC,8,2021-12-11 18:39:25,20,normal
#QPVG2LGQY,honie ko❤,16,10,11474644,14,#QPVG2LGQY,#QYPRY82PG,1,1,80,#QYPRY82PG,daplen,20,9,0,#2YGUPUU82,DeadSages,10,#29RL9RL2P,THE MECHANIC,8,2021-12-11 18:39:25,20,normal
#QYPRY82PG,daplen,20,9,11474644,15,#QYPRY82PG,#LVCJU9V8C,2,0,95,#LVCJU9V8C,pjay,17,9,1,#2YGUPUU82,DeadSages,10,#29RL9RL2P,THE MECHANIC,8,2021-12-11 18:39:25,20,normal
#LCQ0LGJY9,serge,9,11,11474644,16,#LCQ0LGJY9,#8YJ8LYC9R,1,1,64,#8YJ8LYC9R,bad boy2,9,11,0,#2YGUPUU82,DeadSages,10,#29RL9RL2P,THE MECHANIC,8,2021-12-11 18:39:25,20,normal
#QP8Y9V202,KimJongUn,19,9,11474644,17,#QP8Y9V202,#LC9CLRVUY,2,0,80,#LC9CLRVUY,rhemie26,18,9,1,#2YGUPUU82,DeadSages,10,#29RL9RL2P,THE MECHANIC,8,2021-12-11 18:39:25,20,normal
#LUV82CJQR,dhan,7,11,11474644,18,#LUV82CJQR,#PVLLQYPV,3,3,100,#PVLLQYPV,Leon,10,11,0,#2YGUPUU82,DeadSages,10,#29RL9RL2P,THE MECHANIC,8,2021-12-11 18:39:25,20,normal
#L908J89JJ,garglejuice,4,12,11474644,19,#L908J89JJ,#2L090JU82,1,1,87,#2L090JU82,bentekwatro,3,12,1,#2YGUPUU82,DeadSages,10,#29RL9RL2P,THE MECHANIC,8,2021-12-11 18:39:25,20,normal
#2G2G20JU,RomeroK,11,10,11474644,20,#2G2G20JU,#LQJ9C8U8C,2,2,78,#LQJ9C8U8C,❤️JoMich09❤️,11,10,1,#2YGUPUU82,DeadSages,10,#29RL9RL2P,THE MECHANIC,8,2021-12-11 18:39:25,20,normal
#PGVG92PU,banana_slayer,6,11,11474644,21,#PGVG92PU,#LYGUQPL9V,2,2,57,#LYGUQPL9V,dagatboys,8,11,1,#2YGUPUU82,DeadSages,10,#29RL9RL2P,THE MECHANIC,8,2021-12-11 18:39:25,20,normal
#2Y2908YQY,Venuez,7,11,11474644,22,#2Y2908YQY,#LUV82CJQR,2,2,90,#LUV82CJQR,dhan,7,11,1,#2YGUPUU82,DeadSages,10,#29RL9RL2P,THE MECHANIC,8,2021-12-11 18:39:25,20,normal
#QYYRR0V0L,BigH,18,10,11474644,23,#QYYRR0V0L,#LVJQ00CJ2,2,2,62,#LVJQ00CJ2,qwynn,15,10,1,#2YGUPUU82,DeadSages,10,#29RL9RL2P,THE MECHANIC,8,2021-12-11 18:39:25,20,normal
#Q0P0RLYJV,ZZ.mini,3,13,11474644,24,#Q0P0RLYJV,#89C9UL8CG,2,2,74,#89C9UL8CG,JEN#04-ANN#08,2,13,1,#2YGUPUU82,DeadSages,10,#29RL9RL2P,THE MECHANIC,8,2021-12-11 18:39:25,20,normal
#Q9JGLU8JU,ZZ.max,13,10,11474644,25,#Q9JGLU8JU,#LR9G9JGYJ,3,1,100,#LR9G9JGYJ,kanshenrae,14,10,1,#2YGUPUU82,DeadSages,10,#29RL9RL2P,THE MECHANIC,8,2021-12-11 18:39:25,20,normal
#2Y2908YQY,Venuez,7,11,11474644,26,#2Y2908YQY,#LVJQ00CJ2,3,1,100,#LVJQ00CJ2,qwynn,15,10,1,#2YGUPUU82,DeadSages,10,#29RL9RL2P,THE MECHANIC,8,2021-12-11 18:39:25,20,normal
#P09Q9PRYC,Alpha Wolf,2,13,11474644,27,#P09Q9PRYC,#PU8QJGC0,1,1,62,#PU8QJGC0,khallen08,10,11,1,#2YGUPUU82,DeadSages,10,#29RL9RL2P,THE MECHANIC,8,2021-12-11 18:39:25,20,normal
#L908J89JJ,garglejuice,4,12,11474644,28,#L908J89JJ,#LCQ0LGJY9,1,1,66,#LCQ0LGJY9,serge,9,11,1,#2YGUPUU82,DeadSages,10,#29RL9RL2P,THE MECHANIC,8,2021-12-11 18:39:25,20,normal
#2G2G20JU,RomeroK,11,10,11474644,29,#2G2G20JU,#PQPJ2CLYP,2,0,98,#PQPJ2CLYP,althea,12,10,1,#2YGUPUU82,DeadSages,10,#29RL9RL2P,THE MECHANIC,8,2021-12-11 18:39:25,20,normal
