tag,name,rank,thLevel,warID,order_,attackerTag,defenderTag,stars,new_stars,destructionPercentage,war_player.defenderTag,defenderName,defenderRank,defenderTH,attacker_is_home_clan,home_clan_tag,home_clan_name,home_clan_level,enemy_clan_tag,enemy_clan_name,enemy_clan_level,war_start_time,war_size,type
#QQ9R90Y22,Ray,27,9,11499462,1,#QQ9R90Y22,#9QPJR20VV,2,2,89,#9QPJR20VV,jacker,27,8,0,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#QGLRYC9LC,Pyro,39,8,11499462,2,#QGLRYC9LC,#QRPUPP02Q,3,3,100,#QRPUPP02Q,electric857salt,39,7,0,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#QLR82V89G,Rain,28,8,11499462,3,#QLR82V89G,#QLP2PG0P0,3,3,100,#QLP2PG0P0,diooo caneeeeee,30,8,1,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#L820V08C0,Minikab,24,9,11499462,4,#L820V08C0,#LVUCGUYY9,3,3,100,#LVUCGUYY9,tidehigh fan 1,24,9,0,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#Q0G08YVUP,Ross,26,9,11499462,5,#Q0G08YVUP,#L2L9G2PQ0,2,2,72,#L2L9G2PQ0,Britt^3,26,8,0,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#LYGUC2Y09,Fabbe,22,9,11499462,6,#LYGUC2Y09,#L0VV8CRJJ,1,1,50,#L0VV8CRJJ,MasterGabe,22,9,1,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#YPJVRLU8V,kaneki,32,8,11499462,7,#YPJVRLU8V,#QQV2YLQU2,3,3,100,#QQV2YLQU2,< JOK€R >,32,8,1,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#QLRC98PJR,ILikeCheese,40,7,11499462,8,#QLRC98PJR,#QLPLP808L,0,0,39,#QLPLP808L,pietro06,40,8,1,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#QLR82V89G,Rain,28,8,11499462,9,#QLR82V89G,#QLG28R9Q2,3,3,100,#QLG28R9Q2,Tr_Eagle,36,8,1,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#QLRC98PJR,ILikeCheese,40,7,11499462,10,#QLRC98PJR,#QGLRYC9LC,0,0,35,#QGLRYC9LC,Pyro,39,8,1,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#9QPJR20VV,jacker,27,8,11499462,11,#9QPJR20VV,#QQ9R90Y22,2,2,90,#QQ9R90Y22,Ray,27,9,1,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#L9QY2JLJR,Gamertoll04,28,9,11499462,12,#L9QY2JLJR,#QLR82V89G,3,3,100,#QLR82V89G,Rain,28,8,0,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#QLJY000Y8,Simon,29,8,11499462,13,#QLJY000Y8,#QLYJCRQJP,3,3,100,#QLYJCRQJP,Rylanmetor473YT,29,8,0,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#QL8LPY9PP,Muhammad Ali,11,10,11499462,14,#QL8LPY9PP,#LRJQU0UY2,2,2,98,#LRJQU0UY2,ProperSmurf,11,9,0,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#L0VV8CRJJ,MasterGabe,22,9,11499462,15,#L0VV8CRJJ,#LYGUC2Y09,1,1,68,#LYGUC2Y09,Fabbe,22,9,0,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#Q0Y0LJYRL,3aza be nwezh,34,8,11499462,16,#Q0Y0LJYRL,#QRCVYYUJ0,3,3,100,#QRCVYYUJ0,Rudolf,34,8,0,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#QPYLLR2PQ,mazeruni,20,9,11499462,17,#QPYLLR2PQ,#QPURPU9PC,2,2,67,#QPURPU9PC,tomer143,20,9,0,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#QQ0PPRRRG,Hyperion,17,9,11499462,18,#QQ0PPRRRG,#2PPCYRVVC,3,3,100,#2PPCYRVVC,zed,17,9,1,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#L2L9G2PQ0,Britt^3,26,8,11499462,19,#L2L9G2PQ0,#L9QY2JLJR,3,3,100,#L9QY2JLJR,Gamertoll04,28,9,1,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#QR2R882PJ,Minion,31,8,11499462,20,#QR2R882PJ,#LGG8LCR2J,2,2,86,#LGG8LCR2J,TT-Zup,31,8,1,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#QQGRYLRYL,Enderkool2021,14,9,11499462,21,#QQGRYLRYL,#QPGLQ90GY,3,3,100,#QPGLQ90GY,Sandra,19,9,1,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#LYVUCYVJY,× F 1 6 ×,1,10,11499462,22,#LYVUCYVJY,#Y8P22QLCL,2,2,82,#Y8P22QLCL,Edgelord,1,11,0,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#G00VCYUY,Ivan Drago,21,9,11499462,23,#G00VCYUY,#89QVRCYQG,3,3,100,#89QVRCYQG,eksk,21,9,0,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#QRCVYYUJ0,Rudolf,34,8,11499462,24,#QRCVYYUJ0,#Q0Y0LJYRL,3,3,100,#Q0Y0LJYRL,3aza be nwezh,34,8,1,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#QL0P08GPJ,Malirr,25,9,11499462,25,#QL0P08GPJ,#LPPL9PQLC,2,2,77,#LPPL9PQLC,Ghee_ithinkalot,25,9,1,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#QYRG0RCG8,tidehigh72,6,10,11499462,26,#QYRG0RCG8,#Q2QYRUC89,3,3,100,#Q2QYRUC89,Wali habibi,6,10,1,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#QLQCUJ9J2,tidehigh73,5,10,11499462,27,#QLQCUJ9J2,#PQ00G9YQ,3,3,100,#PQ00G9YQ,ZED,5,10,1,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#QQ0PPRRRG,Hyperion,17,9,11499462,28,#QQ0PPRRRG,#YLUL2RJG,2,2,75,#YLUL2RJG,KingKami,12,9,1,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#Q0G22002Q,tidehigh70,7,10,11499462,29,#Q0G22002Q,#LJVURJPUQ,3,3,100,#LJVURJPUQ,Curryman126,7,10,1,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#QY22U8VJP,tidehigh74,9,10,11499462,30,#QY22U8VJP,#8LGPGCCV9,3,3,100,#8LGPGCCV9,Right,9,10,1,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#QGLL0R2Y2,tidehigh75,4,10,11499462,31,#QGLL0R2Y2,#Q2LGLL90C,2,2,97,#Q2LGLL90C,brad,4,10,1,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#QLUPJYJVP,tidehigh76,8,10,11499462,32,#QLUPJYJVP,#YUULJ80VU,3,3,100,#YUULJ80VU,faze_neon,8,10,1,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#QLQCUJ9J2,tidehigh73,5,10,11499462,33,#QLQCUJ9J2,#Q2LGLL90C,3,1,100,#Q2LGLL90C,brad,4,10,1,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#QYRG0RCG8,tidehigh72,6,10,11499462,34,#QYRG0RCG8,#YLUL2RJG,3,1,100,#YLUL2RJG,KingKami,12,9,1,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#LGG8LCR2J,TT-Zup,31,8,11499462,35,#LGG8LCR2J,#QR2R882PJ,2,2,96,#QR2R882PJ,Minion,31,8,0,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#QLCUYR02Q,nonny,33,8,11499462,36,#QLCUYR02Q,#QGPRPV89G,3,3,100,#QGPRPV89G,ISMILE,33,8,0,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#2PPCYRVVC,zed,17,9,11499462,37,#2PPCYRVVC,#QQ0PPRRRG,1,1,57,#QQ0PPRRRG,Hyperion,17,9,0,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#QQV2YLQU2,< JOK€R >,32,8,11499462,38,#QQV2YLQU2,#YPJVRLU8V,3,3,100,#YPJVRLU8V,kaneki,32,8,0,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#89QVRCYQG,eksk,21,9,11499462,39,#89QVRCYQG,#G00VCYUY,2,2,90,#G00VCYUY,Ivan Drago,21,9,1,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#PQ00G9YQ,ZED,5,10,11499462,40,#PQ00G9YQ,#QLQCUJ9J2,3,3,100,#QLQCUJ9J2,tidehigh73,5,10,0,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#YRG0U0UJL,THE DUDE,3,10,11499462,41,#YRG0U0UJL,#LYRPYY9UU,2,2,89,#LYRPYY9UU,JammingClam,3,10,1,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#Q0G22002Q,tidehigh70,7,10,11499462,42,#Q0G22002Q,#LYRPYY9UU,3,1,100,#LYRPYY9UU,JammingClam,3,10,1,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#QPLJ0YLC0,Suehtomitoet,35,8,11499462,43,#QPLJ0YLC0,#LLV8CPYV9,1,1,65,#LLV8CPYV9,Kardev,35,8,1,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#QGJ0QLV0V,1704.Eclipse,23,9,11499462,44,#QGJ0QLV0V,#PCQYLPPP9,3,3,100,#PCQYLPPP9,Vansh Bhaskar,23,9,0,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#QQL0V2ULV,CharmerChamp,37,8,11499462,45,#QQL0V2ULV,#QQ882YURY,3,3,100,#QQ882YURY,pluvio,37,7,0,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#QPLJ0YLC0,Suehtomitoet,35,8,11499462,46,#QPLJ0YLC0,#QGLRYC9LC,3,3,100,#QGLRYC9LC,Pyro,39,8,1,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#LUC20980U,AFG BOSS,15,9,11499462,47,#LUC20980U,#QLRGPGL9C,2,2,89,#QLRGPGL9C,Idanlevitski,15,9,0,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#Y8P22QLCL,Edgelord,1,11,11499462,48,#Y8P22QLCL,#LYVUCYVJY,3,3,100,#LYVUCYVJY,× F 1 6 ×,1,10,1,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#QQL0V2ULV,CharmerChamp,37,8,11499462,49,#QQL0V2ULV,#QR2R882PJ,2,0,84,#QR2R882PJ,Minion,31,8,0,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#QYC2P029L,• SAMMON •,10,10,11499462,50,#QYC2P029L,#P9GJP8Q22,3,3,100,#P9GJP8Q22,rambo,10,10,1,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#Y8P22QLCL,Edgelord,1,11,11499462,51,#Y8P22QLCL,#88QU2LL9,3,3,100,#88QU2LL9,Robbe_ski_YOLO,2,10,1,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#QY22U8VJP,tidehigh74,9,10,11499462,52,#QY22U8VJP,#L0VV8CRJJ,3,2,100,#L0VV8CRJJ,MasterGabe,22,9,1,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#PQ00G9YQ,ZED,5,10,11499462,53,#PQ00G9YQ,#Q0G22002Q,3,3,100,#Q0G22002Q,tidehigh70,7,10,0,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#Q2LGLL90C,brad,4,10,11499462,54,#Q2LGLL90C,#QYRG0RCG8,3,3,100,#QYRG0RCG8,tidehigh72,6,10,0,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#QQYUQ8V8L,WinkyTwn,38,8,11499462,55,#QQYUQ8V8L,#Q89GY2VGQ,2,2,99,#Q89GY2VGQ,DUDE SE,38,7,0,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#9RLVCJUUU,ismile,18,9,11499462,56,#9RLVCJUUU,#QYJ89C2JL,2,2,95,#QYJ89C2JL,zoya baloch,18,9,1,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#QQ882YURY,pluvio,37,7,11499462,57,#QQ882YURY,#QQL0V2ULV,1,1,84,#QQL0V2ULV,CharmerChamp,37,8,1,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#9RLVCJUUU,ismile,18,9,11499462,58,#9RLVCJUUU,#G00VCYUY,3,1,100,#G00VCYUY,Ivan Drago,21,9,1,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#LYRPYY9UU,JammingClam,3,10,11499462,59,#LYRPYY9UU,#Y8P22QLCL,2,0,97,#Y8P22QLCL,Edgelord,1,11,0,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#LLV8CPYV9,Kardev,35,8,11499462,60,#LLV8CPYV9,#QLRC98PJR,3,3,100,#QLRC98PJR,ILikeCheese,40,7,0,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#2PPCYRVVC,zed,17,9,11499462,61,#2PPCYRVVC,#QLRGPGL9C,3,1,100,#QLRGPGL9C,Idanlevitski,15,9,0,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#LLV8CPYV9,Kardev,35,8,11499462,62,#LLV8CPYV9,#QQUGP0JUJ,2,2,99,#QQUGP0JUJ,LiquidLover,36,8,0,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#QGPRPV89G,ISMILE,33,8,11499462,63,#QGPRPV89G,#QLCUYR02Q,3,3,100,#QLCUYR02Q,nonny,33,8,1,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#Q2LGLL90C,brad,4,10,11499462,64,#Q2LGLL90C,#QGLL0R2Y2,3,3,100,#QGLL0R2Y2,tidehigh75,4,10,0,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#Q0G2PVC80,WeakLogic,16,9,11499462,65,#Q0G2PVC80,#L820V08C0,3,3,100,#L820V08C0,Minikab,24,9,1,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#LJVURJPUQ,Curryman126,7,10,11499462,66,#LJVURJPUQ,#LRJQU0UY2,2,0,98,#LRJQU0UY2,ProperSmurf,11,9,0,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#QQ9R90Y22,Ray,27,9,11499462,67,#QQ9R90Y22,#QQUGP0JUJ,3,1,100,#QQUGP0JUJ,LiquidLover,36,8,0,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#QRCVYYUJ0,Rudolf,34,8,11499462,68,#QRCVYYUJ0,#QLPLP808L,3,3,100,#QLPLP808L,pietro06,40,8,1,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#QGPRPV89G,ISMILE,33,8,11499462,69,#QGPRPV89G,#LLV8CPYV9,3,2,100,#LLV8CPYV9,Kardev,35,8,1,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#QYL9GR0GR,Bhanu Pratap,13,9,11499462,70,#QYL9GR0GR,#RPLULLU9,1,1,52,#RPLULLU9,LegenderyPotato,13,9,0,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#QQGRYLRYL,Enderkool2021,14,9,11499462,71,#QQGRYLRYL,#LP0JQJY20,2,2,75,#LP0JQJY20,Russ,14,9,1,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#QGLL0R2Y2,tidehigh75,4,10,11499462,72,#QGLL0R2Y2,#88R9CGGJC,3,3,100,#88R9CGGJC,harry,16,9,1,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#QLUPJYJVP,tidehigh76,8,10,11499462,73,#QLUPJYJVP,#LP0JQJY20,3,1,100,#LP0JQJY20,Russ,14,9,1,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#LJVURJPUQ,Curryman126,7,10,11499462,74,#LJVURJPUQ,#RPLULLU9,3,2,100,#RPLULLU9,LegenderyPotato,13,9,0,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#88R9CGGJC,harry,16,9,11499462,75,#88R9CGGJC,#Q0G2PVC80,3,3,100,#Q0G2PVC80,WeakLogic,16,9,0,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#QLCUYR02Q,nonny,33,8,11499462,76,#QLCUYR02Q,#QPLJ0YLC0,3,3,100,#QPLJ0YLC0,Suehtomitoet,35,8,0,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#QLYJCRQJP,Rylanmetor473YT,29,8,11499462,77,#QLYJCRQJP,#QQYUQ8V8L,3,3,100,#QQYUQ8V8L,WinkyTwn,38,8,1,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#88QU2LL9,Robbe_ski_YOLO,2,10,11499462,78,#88QU2LL9,#QYQGUR88J,2,2,59,#QYQGUR88J,Hasås,2,11,0,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#L2L9G2PQ0,Britt^3,26,8,11499462,79,#L2L9G2PQ0,#Q0G08YVUP,1,1,77,#Q0G08YVUP,Ross,26,9,1,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#QL0P08GPJ,Malirr,25,9,11499462,80,#QL0P08GPJ,#LGG8LCR2J,3,1,100,#LGG8LCR2J,TT-Zup,31,8,1,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#Q0G2PVC80,WeakLogic,16,9,11499462,81,#Q0G2PVC80,#QPYLLR2PQ,3,3,100,#QPYLLR2PQ,mazeruni,20,9,1,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#Q0Y0LJYRL,3aza be nwezh,34,8,11499462,82,#Q0Y0LJYRL,#QR2R882PJ,3,1,100,#QR2R882PJ,Minion,31,8,0,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#QQUGP0JUJ,LiquidLover,36,8,11499462,83,#QQUGP0JUJ,#QLPLP808L,3,0,100,#QLPLP808L,pietro06,40,8,1,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#QLP2PG0P0,diooo caneeeeee,30,8,11499462,84,#QLP2PG0P0,#QRCVP9P9Y,1,1,54,#QRCVP9P9Y,Giscasho,30,8,0,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#8LGPGCCV9,Right,9,10,11499462,85,#8LGPGCCV9,#QYC2P029L,3,3,100,#QYC2P029L,• SAMMON •,10,10,0,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#LVUCGUYY9,tidehigh fan 1,24,9,11499462,86,#LVUCGUYY9,#QGJ0QLV0V,1,1,58,#QGJ0QLV0V,1704.Eclipse,23,9,1,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#YPJVRLU8V,kaneki,32,8,11499462,87,#YPJVRLU8V,#QLJY000Y8,3,3,100,#QLJY000Y8,Simon,29,8,1,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#YUULJ80VU,faze_neon,8,10,11499462,88,#YUULJ80VU,#QLUPJYJVP,1,1,54,#QLUPJYJVP,tidehigh76,8,10,0,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#YLUL2RJG,KingKami,12,9,11499462,89,#YLUL2RJG,#YQLPJUG8G,1,1,85,#YQLPJUG8G,꧁༒Shake༒꧂,12,9,0,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#QYJ89C2JL,zoya baloch,18,9,11499462,90,#QYJ89C2JL,#QL0P08GPJ,3,3,100,#QL0P08GPJ,Malirr,25,9,0,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#QPURPU9PC,tomer143,20,9,11499462,91,#QPURPU9PC,#PQ00G9YQ,1,0,28,#PQ00G9YQ,ZED,5,10,1,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#88R9CGGJC,harry,16,9,11499462,92,#88R9CGGJC,#9RLVCJUUU,3,3,100,#9RLVCJUUU,ismile,18,9,0,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#YUULJ80VU,faze_neon,8,10,11499462,93,#YUULJ80VU,#QY22U8VJP,1,1,50,#QY22U8VJP,tidehigh74,9,10,0,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#QPGLQ90GY,Sandra,19,9,11499462,94,#QPGLQ90GY,#QYUU8YQPL,2,2,92,#QYUU8YQPL,eeqbal,19,9,0,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#QLRGPGL9C,Idanlevitski,15,9,11499462,95,#QLRGPGL9C,#LUC20980U,2,2,65,#LUC20980U,AFG BOSS,15,9,1,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#QPGLQ90GY,Sandra,19,9,11499462,96,#QPGLQ90GY,#QRCVP9P9Y,3,2,100,#QRCVP9P9Y,Giscasho,30,8,0,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#QYL9GR0GR,Bhanu Pratap,13,9,11499462,97,#QYL9GR0GR,#YQLPJUG8G,1,0,59,#YQLPJUG8G,꧁༒Shake༒꧂,12,9,0,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#P9GJP8Q22,rambo,10,10,11499462,98,#P9GJP8Q22,#QQGRYLRYL,3,3,100,#QQGRYLRYL,Enderkool2021,14,9,0,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#P9GJP8Q22,rambo,10,10,11499462,99,#P9GJP8Q22,#QQ0PPRRRG,3,2,100,#QQ0PPRRRG,Hyperion,17,9,0,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#LYVUCYVJY,× F 1 6 ×,1,10,11499462,100,#LYVUCYVJY,#YRG0U0UJL,3,3,100,#YRG0U0UJL,THE DUDE,3,10,0,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#QYJ89C2JL,zoya baloch,18,9,11499462,101,#QYJ89C2JL,#LYGUC2Y09,2,1,98,#LYGUC2Y09,Fabbe,22,9,0,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
#G00VCYUY,Ivan Drago,21,9,11499462,102,#G00VCYUY,#9QPJR20VV,3,1,100,#9QPJR20VV,jacker,27,8,0,#2PYQ0V822,DeadSages Max,5,#2YRJVG29Y,MAZAR,5,2021-12-25 20:23:19,40,normal
